YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2009,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,20.8,,,1.4,18.0,23.9,1370,Overall,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,24.0,,,1.9,20.2,28.2,610,Male,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.8,,,1.6,14.7,21.4,756,Female,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.6,,,1.0,6.7,11.0,1370,Overall,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,10.8,,,1.7,7.8,14.8,610,Male,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AL,Alabama,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.5,,,1.3,4.3,9.8,756,Female,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AL,Alabama,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,12.4,,,1.2,10.2,15.0,1480,Overall,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2009,AL,Alabama,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,20.5,,,2.0,16.6,25.1,671,Male,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2009,AL,Alabama,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,3.9,,,0.6,2.8,5.5,801,Female,All Ages,All Races,High School,"(32.84057112200048, -86.63186076199969)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2009,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,15.7,,,1.4,13.1,18.7,1286,Overall,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,14.2,,,1.6,11.3,17.7,599,Male,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.1,,,1.8,13.8,21.0,678,Female,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.1,,,0.8,3.8,6.9,1286,Overall,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.4,,,0.9,3.0,6.5,599,Male,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AK,Alaska,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.7,,,1.3,3.6,9.0,678,Female,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,13.6,,,1.6,10.7,17.1,1323,Overall,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2009,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,19.3,,,2.2,15.3,24.0,618,Male,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2009,AK,Alaska,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,7.4,,,1.5,5.0,10.9,699,Female,All Ages,All Races,High School,"(64.84507995700051, -147.72205903599973)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2009,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,19.7,,,1.5,16.9,22.9,2382,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,21.8,,,1.8,18.3,25.8,1193,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.3,,,1.6,14.3,20.8,1180,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.2,,,0.9,4.5,8.4,2382,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.8,,,1.2,5.7,10.6,1193,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AZ,Arizona,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.6,,,0.9,3.1,6.9,1180,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AZ,Arizona,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,6.9,,,0.9,5.3,8.9,2548,Overall,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2009,AZ,Arizona,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,10.7,,,1.3,8.4,13.5,1298,Male,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2009,AZ,Arizona,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.8,,,0.7,1.7,4.6,1240,Female,All Ages,All Races,High School,"(34.865970280000454, -111.76381127699972)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2009,AR,Arkansas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,20.3,,,1.9,16.7,24.5,1551,Overall,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AR,Arkansas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,19.6,,,2.2,15.5,24.4,757,Male,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AR,Arkansas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,20.8,,,2.2,16.6,25.7,785,Female,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,AR,Arkansas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,9.7,,,1.5,7.1,13.2,1551,Overall,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AR,Arkansas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.0,,,1.3,5.7,11.2,757,Male,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AR,Arkansas,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,11.2,,,2.2,7.4,16.5,785,Female,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,AR,Arkansas,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,12.4,,,1.4,9.8,15.6,1640,Overall,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2009,AR,Arkansas,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,19.9,,,2.1,15.9,24.5,810,Male,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2009,AR,Arkansas,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,4.9,,,1.1,3.0,7.8,820,Female,All Ages,All Races,High School,"(34.74865012400045, -92.27449074299966)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2009,CO,Colorado,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.7,,,2.4,13.3,23.2,1412,Overall,All Ages,All Races,High School,"(38.843840757000464, -106.13361092099967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,CO,Colorado,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.8,,,2.4,13.2,23.5,669,Male,All Ages,All Races,High School,"(38.843840757000464, -106.13361092099967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,CO,Colorado,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.4,,,2.7,12.4,23.8,739,Female,All Ages,All Races,High School,"(38.843840757000464, -106.13361092099967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,CO,Colorado,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.8,,,1.6,5.1,11.8,1412,Overall,All Ages,All Races,High School,"(38.843840757000464, -106.13361092099967)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,CO,Colorado,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,8.4,,,1.7,5.4,12.8,669,Male,All Ages,All Races,High School,"(38.843840757000464, -106.13361092099967)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,CO,Colorado,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.3,,,1.7,4.4,11.8,739,Female,All Ages,All Races,High School,"(38.843840757000464, -106.13361092099967)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,CO,Colorado,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,10.7,,,1.4,8.1,13.9,1456,Overall,All Ages,All Races,High School,"(38.843840757000464, -106.13361092099967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2009,CO,Colorado,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,16.8,,,2.3,12.5,22.2,696,Male,All Ages,All Races,High School,"(38.843840757000464, -106.13361092099967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2009,CO,Colorado,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,4.2,,,0.8,2.8,6.2,756,Female,All Ages,All Races,High School,"(38.843840757000464, -106.13361092099967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2009,CT,Connecticut,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.8,,,1.2,15.4,20.5,2377,Overall,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,CT,Connecticut,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,19.0,,,1.4,16.2,22.1,1125,Male,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,CT,Connecticut,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,16.5,,,1.5,13.7,19.7,1246,Female,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,CT,Connecticut,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.2,,,0.9,4.6,8.4,2377,Overall,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,CT,Connecticut,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.1,,,1.2,5.0,9.9,1125,Male,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,CT,Connecticut,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.2,,,0.9,3.6,7.5,1246,Female,All Ages,All Races,High School,"(41.56266102000046, -72.64984095199964)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,DE,Delaware,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,19.0,,,1.3,16.6,21.7,2292,Overall,All Ages,All Races,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,DE,Delaware,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,18.7,,,1.5,15.9,21.9,1179,Male,All Ages,All Races,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,DE,Delaware,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,19.1,,,1.7,15.9,22.7,1096,Female,All Ages,All Races,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,DE,Delaware,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.8,,,0.7,6.4,9.4,2292,Overall,All Ages,All Races,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,DE,Delaware,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.6,,,0.9,6.0,9.6,1179,Male,All Ages,All Races,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,DE,Delaware,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.6,,,1.0,5.8,9.9,1096,Female,All Ages,All Races,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,DE,Delaware,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,6.8,,,0.6,5.7,8.2,2347,Overall,All Ages,All Races,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2009,DE,Delaware,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,10.4,,,1.1,8.4,12.8,1213,Male,All Ages,All Races,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2009,DE,Delaware,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.8,,,0.5,2.0,3.9,1116,Female,All Ages,All Races,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2009,FL,Florida,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,16.1,,,0.7,14.8,17.5,5456,Overall,All Ages,All Races,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,FL,Florida,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,16.8,,,0.9,15.0,18.7,2603,Male,All Ages,All Races,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,FL,Florida,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,15.4,,,0.8,13.8,17.2,2765,Female,All Ages,All Races,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,FL,Florida,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.2,,,0.3,5.6,6.9,5456,Overall,All Ages,All Races,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,FL,Florida,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,7.1,,,0.5,6.2,8.1,2603,Male,All Ages,All Races,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,FL,Florida,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.2,,,0.4,4.5,6.0,2765,Female,All Ages,All Races,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,FL,Florida,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,7.1,,,0.5,6.1,8.2,5622,Overall,All Ages,All Races,High School,"(28.932040377000476, -81.92896053899966)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2009,FL,Florida,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,11.6,,,0.9,9.9,13.5,2698,Male,All Ages,All Races,High School,"(28.932040377000476, -81.92896053899966)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2009,FL,Florida,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.3,,,0.3,1.8,3.0,2832,Female,All Ages,All Races,High School,"(28.932040377000476, -81.92896053899966)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2009,GA,Georgia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,16.9,,,1.3,14.3,19.9,1745,Overall,All Ages,All Races,High School,"(32.83968109300048, -83.62758034599966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,GA,Georgia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,19.5,,,1.4,16.7,22.6,797,Male,All Ages,All Races,High School,"(32.83968109300048, -83.62758034599966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,GA,Georgia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,14.6,,,1.8,11.3,18.7,945,Female,All Ages,All Races,High School,"(32.83968109300048, -83.62758034599966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,GA,Georgia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.3,,,0.8,4.8,8.3,1745,Overall,All Ages,All Races,High School,"(32.83968109300048, -83.62758034599966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,GA,Georgia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.7,,,0.8,5.2,8.6,797,Male,All Ages,All Races,High School,"(32.83968109300048, -83.62758034599966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,GA,Georgia,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.0,,,1.2,4.0,9.0,945,Female,All Ages,All Races,High School,"(32.83968109300048, -83.62758034599966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,GA,Georgia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,8.5,,,0.9,6.8,10.6,1844,Overall,All Ages,All Races,High School,"(32.83968109300048, -83.62758034599966)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2009,GA,Georgia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,14.4,,,1.5,11.6,17.8,860,Male,All Ages,All Races,High School,"(32.83968109300048, -83.62758034599966)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2009,GA,Georgia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.6,,,0.6,1.6,4.1,980,Female,All Ages,All Races,High School,"(32.83968109300048, -83.62758034599966)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2009,HI,Hawaii,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,15.2,,,1.3,12.8,18.0,1472,Overall,All Ages,All Races,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2009,HI,Hawaii,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,14.4,,,1.6,11.4,18.0,687,Male,All Ages,All Races,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2009,HI,Hawaii,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,15.9,,,2.1,12.1,20.7,778,Female,All Ages,All Races,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2009,HI,Hawaii,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.8,,,0.8,3.4,6.7,1472,Overall,All Ages,All Races,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2009,HI,Hawaii,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.0,,,1.3,2.9,8.5,687,Male,All Ages,All Races,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2009,HI,Hawaii,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.6,,,1.6,2.2,9.2,778,Female,All Ages,All Races,High School,"(21.304850435000446, -157.85774940299973)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2009,HI,Hawaii,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,4.9,,,0.8,3.5,6.9,1505,Overall,All Ages,All Races,High School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2009,HI,Hawaii,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,7.6,,,1.4,5.2,11.1,698,Male,All Ages,All Races,High School,"(21.304850435000446, -157.85774940299973)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
